concept_id,concept_code,concept_name,vocabulary_id,cluster
45572083,I26.01,Septic pulmonary embolism with acute cor pulmonale,ICD10CM,pulmonary_embolism
45586576,I26.09,Other pulmonary embolism with acute cor pulmonale,ICD10CM,pulmonary_embolism
1569149,I26.9,Pulmonary embolism without acute cor pulmonale,ICD10CM,pulmonary_embolism
45605789,I26.90,Septic pulmonary embolism without acute cor pulmonale,ICD10CM,pulmonary_embolism
1553749,I26.93,Single subsegmental pulmonary embolism without acute cor pulmonale,ICD10CM,pulmonary_embolism
45572084,I26.99,Other pulmonary embolism without acute cor pulmonale,ICD10CM,pulmonary_embolism
45533441,I27.82,Chronic pulmonary embolism,ICD10CM,pulmonary_embolism
43530605,1.00E+12,Pulmonary embolism with pulmonary infarction,SNOMED,pulmonary_embolism
45757145,1.08E+16,Pulmonary embolism in childbirth,SNOMED,pulmonary_embolism
40323887,155326007,(Pulmonary embolism) or (pulmonary infarct),SNOMED,pulmonary_embolism
40319251,156273009,Obstetric pulmonary embolism,SNOMED,pulmonary_embolism
608954,1.60E+16,Acute cor pulmonale due to septic pulmonary embolism,SNOMED,pulmonary_embolism
4113502,198855003,Pulmonary embolism following abortive pregnancy,SNOMED,pulmonary_embolism
442055,200286003,Obstetric air pulmonary embolism,SNOMED,pulmonary_embolism
4066237,200287007,Obstetric air pulmonary embolism unspecified,SNOMED,pulmonary_embolism
442049,200288002,Obstetric air pulmonary embolism - delivered,SNOMED,pulmonary_embolism
442052,200289005,Obstetric air pulmonary embolism - delivered with postnatal complication,SNOMED,pulmonary_embolism
442051,200290001,Obstetric air pulmonary embolism with antenatal complication,SNOMED,pulmonary_embolism
442050,200291002,Obstetric air pulmonary embolism with postnatal complication,SNOMED,pulmonary_embolism
4061579,200292009,Obstetric air pulmonary embolism NOS,SNOMED,pulmonary_embolism
4062276,200293004,Amniotic fluid pulmonary embolism unspecified,SNOMED,pulmonary_embolism
442054,200294005,Amniotic fluid pulmonary embolism - delivered,SNOMED,pulmonary_embolism
432388,200295006,Amniotic fluid pulmonary embolism - delivered with postnatal complication,SNOMED,pulmonary_embolism
436768,200296007,Amniotic fluid pulmonary embolism with antenatal complication,SNOMED,pulmonary_embolism
437948,200297003,Amniotic fluid pulmonary embolism with postnatal complication,SNOMED,pulmonary_embolism
4061580,200298008,Amniotic fluid pulmonary embolism NOS,SNOMED,pulmonary_embolism
4061581,200300008,Obstetric blood-clot pulmonary embolism unspecified,SNOMED,pulmonary_embolism
442053,200301007,Obstetric blood-clot pulmonary embolism - delivered,SNOMED,pulmonary_embolism
434112,200302000,Obstetric blood-clot pulmonary embolism - delivered with postnatal complication,SNOMED,pulmonary_embolism
433545,200303005,Obstetric blood-clot pulmonary embolism with antenatal complication,SNOMED,pulmonary_embolism
437060,200304004,Obstetric blood-clot pulmonary embolism with postnatal complication,SNOMED,pulmonary_embolism
4061583,200305003,Obstetric blood-clot pulmonary embolism NOS,SNOMED,pulmonary_embolism
40393573,200306002,Obstetric pyemic &/or septic pulmonary embolism,SNOMED,pulmonary_embolism
4065861,200307006,Obstetric pyemic and septic pulmonary embolism unspecified,SNOMED,pulmonary_embolism
442420,200308001,Obstetric pyemic and septic pulmonary embolism - delivered,SNOMED,pulmonary_embolism
442048,200309009,Obstetric pyemic and septic pulmonary embolism - delivered with postnatal complication,SNOMED,pulmonary_embolism
439380,200310004,Obstetric pyemic and septic pulmonary embolism with antenatal complication,SNOMED,pulmonary_embolism
439379,200311000,Obstetric pyemic and septic pulmonary embolism with postnatal complication,SNOMED,pulmonary_embolism
4066240,200312007,Obstetric pyemic and septic pulmonary embolism NOS,SNOMED,pulmonary_embolism
4061584,200314008,Other obstetric pulmonary embolism unspecified,SNOMED,pulmonary_embolism
4062278,200315009,Other obstetric pulmonary embolism - delivered,SNOMED,pulmonary_embolism
4061585,200316005,Other obstetric pulmonary embolism - delivered with postnatal complication,SNOMED,pulmonary_embolism
4066241,200317001,Other obstetric pulmonary embolism with antenatal complication,SNOMED,pulmonary_embolism
4065862,200318006,Other obstetric pulmonary embolism with postnatal complication,SNOMED,pulmonary_embolism
4061586,200319003,Other obstetric pulmonary embolism NOS,SNOMED,pulmonary_embolism
4061587,200320009,Obstetric pulmonary embolism NOS,SNOMED,pulmonary_embolism
4065863,200321008,"Obstetric pulmonary embolism NOS, unspecified",SNOMED,pulmonary_embolism
4062279,200322001,Obstetric pulmonary embolism NOS - delivered,SNOMED,pulmonary_embolism
4065864,200323006,Obstetric pulmonary embolism NOS - delivered with postnatal complication,SNOMED,pulmonary_embolism
4061589,200324000,Obstetric pulmonary embolism NOS with antenatal complication,SNOMED,pulmonary_embolism
4061590,200325004,Obstetric pulmonary embolism NOS with postnatal complication,SNOMED,pulmonary_embolism
4120091,233936003,Acute massive pulmonary embolism,SNOMED,pulmonary_embolism
4119607,233937007,Subacute massive pulmonary embolism,SNOMED,pulmonary_embolism
440477,267284008,Obstetric pyemic and septic pulmonary embolism,SNOMED,pulmonary_embolism
4145948,267285009,Other obstetric pulmonary embolism,SNOMED,pulmonary_embolism
3527769,3.40E+14,Recurrent pulmonary embolism,SNOMED,pulmonary_embolism
40479606,441557008,Septic pulmonary embolism,SNOMED,pulmonary_embolism
40488144,45015000,"Other obstetrical pulmonary embolism, NEC",SNOMED,pulmonary_embolism
4174365,50206009,Abortion with pulmonary embolism,SNOMED,pulmonary_embolism
40605688,50286006,Obstetrical pulmonary embolism,SNOMED,pulmonary_embolism
4178578,51096002,Legal termination of pregnancy with pulmonary embolism,SNOMED,pulmonary_embolism
4206453,55589000,Illegal termination of pregnancy with pulmonary embolism,SNOMED,pulmonary_embolism
4240832,58123006,Failed attempted termination of pregnancy with pulmonary embolism,SNOMED,pulmonary_embolism
3533935,5.82E+14,Obstetric pyaemic and septic pulmonary embolism NOS,SNOMED,pulmonary_embolism
3535028,5.99E+14,Obstetric pyaemic and septic pulmonary embolism unspecified,SNOMED,pulmonary_embolism
43530934,609480009,Induced termination of pregnancy complicated by pulmonary embolism,SNOMED,pulmonary_embolism
4280067,663008,Pulmonary embolism following molar AND/OR ectopic pregnancy,SNOMED,pulmonary_embolism
45768439,706870000,Acute pulmonary embolism,SNOMED,pulmonary_embolism
37016922,713078005,Pulmonary embolism on long-term anticoagulation therapy,SNOMED,pulmonary_embolism
37109911,723859005,Pulmonary embolism due to and following acute myocardial infarction,SNOMED,pulmonary_embolism
4219469,82153002,Miscarriage with pulmonary embolism,SNOMED,pulmonary_embolism
3655209,860680001,Pulmonary embolism due to and following ectopic pregnancy,SNOMED,pulmonary_embolism
3655210,860681002,Pulmonary embolism due to and following molar pregnancy,SNOMED,pulmonary_embolism
44819704,415.1,Pulmonary embolism and infarction,ICD9CM,pulmonary_embolism
44823112,415.11,Iatrogenic pulmonary embolism and infarction,ICD9CM,pulmonary_embolism
44819706,415.19,Other pulmonary embolism and infarction,ICD9CM,pulmonary_embolism
44824454,673.8,Other obstetrical pulmonary embolism,ICD9CM,pulmonary_embolism
44836137,673.8,"Other obstetrical pulmonary embolism, unspecified as to episode of care or not applicable",ICD9CM,pulmonary_embolism
44819923,673.81,"Other obstetrical pulmonary embolism, delivered, with or without mention of antepartum condition",ICD9CM,pulmonary_embolism
44830287,673.82,"Other obstetrical pulmonary embolism, delivered, with mention of postpartum complication",ICD9CM,pulmonary_embolism
44831446,673.83,"Other obstetrical pulmonary embolism, antepartum condition or complication",ICD9CM,pulmonary_embolism
44825636,673.84,"Other obstetrical pulmonary embolism, postpartum condition or complication",ICD9CM,pulmonary_embolism
4046884,134399007,Deep vein thrombosis of leg related to air travel,SNOMED,deep_vein_thrombosis
40319241,156264001,Obstetric venous problems (& [deep vein thrombosis] or [varicose vein]),SNOMED,deep_vein_thrombosis
40319245,156268003,Antenatal deep vein thrombosis,SNOMED,deep_vein_thrombosis
40319246,156269006,Postnatal deep vein thrombosis,SNOMED,deep_vein_thrombosis
35615030,1.57E+16,Acute deep vein thrombosis of right upper limb following procedure,SNOMED,deep_vein_thrombosis
608831,1.57E+16,Acute deep vein thrombosis of right lower limb following coronary artery bypass graft,SNOMED,deep_vein_thrombosis
761415,1.57E+16,Acute deep vein thrombosis of right upper limb following coronary artery bypass graft,SNOMED,deep_vein_thrombosis
608832,1.57E+16,Acute deep vein thrombosis of left lower limb following coronary artery bypass graft,SNOMED,deep_vein_thrombosis
35615031,1.57E+16,Acute deep vein thrombosis of left upper limb following procedure,SNOMED,deep_vein_thrombosis
761416,1.57E+16,Acute deep vein thrombosis of left upper limb following coronary artery bypass graft,SNOMED,deep_vein_thrombosis
761417,1.57E+16,Chronic deep vein thrombosis of right upper limb following procedure,SNOMED,deep_vein_thrombosis
761418,1.57E+16,Chronic deep vein thrombosis of left upper limb following procedure,SNOMED,deep_vein_thrombosis
761439,1.57E+16,Chronic deep vein thrombosis of left pelvic vein,SNOMED,deep_vein_thrombosis
761441,1.57E+16,Chronic deep vein thrombosis of right pelvic vein,SNOMED,deep_vein_thrombosis
35615034,1.57E+16,Acute deep vein thrombosis of right lower limb following procedure,SNOMED,deep_vein_thrombosis
761444,1.57E+16,Acute deep vein thrombosis of bilateral lower limbs following coronary artery bypass graft,SNOMED,deep_vein_thrombosis
35615035,1.57E+16,Acute deep vein thrombosis of left lower limb following procedure,SNOMED,deep_vein_thrombosis
40393642,195403006,(Deep vein phlebitis and thrombophlebitis of the leg) or (deep vein thrombosis),SNOMED,deep_vein_thrombosis
4061469,200231004,Antenatal deep vein thrombosis unspecified,SNOMED,deep_vein_thrombosis
441649,200232006,Antenatal deep vein thrombosis - delivered,SNOMED,deep_vein_thrombosis
435885,200233001,Antenatal deep vein thrombosis with antenatal complication,SNOMED,deep_vein_thrombosis
4062262,200234007,Antenatal deep vein thrombosis NOS,SNOMED,deep_vein_thrombosis
4062263,200236009,Postnatal deep vein thrombosis unspecified,SNOMED,deep_vein_thrombosis
435031,200237000,Postnatal deep vein thrombosis - delivered with postnatal complication,SNOMED,deep_vein_thrombosis
4062264,200238005,Postnatal deep vein thrombosis with postnatal complication,SNOMED,deep_vein_thrombosis
4065759,200239002,Postnatal deep vein thrombosis NOS,SNOMED,deep_vein_thrombosis
4309333,213220000,Postoperative deep vein thrombosis,SNOMED,deep_vein_thrombosis
4024219,225999004,At risk of deep vein thrombosis,SNOMED,deep_vein_thrombosis
4119760,234044007,Iliofemoral deep vein thrombosis,SNOMED,deep_vein_thrombosis
762007,2.85E+14,Chronic deep vein thrombosis of right upper extremity,SNOMED,deep_vein_thrombosis
765539,2.85E+14,Chronic deep vein thrombosis of right axillary vein,SNOMED,deep_vein_thrombosis
37109253,2.85E+14,Bilateral acute deep vein thrombosis of femoral veins,SNOMED,deep_vein_thrombosis
765152,2.93E+14,Chronic deep vein thrombosis of bilateral iliac veins,SNOMED,deep_vein_thrombosis
35616025,2.93E+14,Chronic deep vein thrombosis of right iliac vein,SNOMED,deep_vein_thrombosis
35616026,2.93E+14,Chronic deep vein thrombosis of left iliac vein,SNOMED,deep_vein_thrombosis
762148,2.93E+14,Acute deep vein thrombosis of bilateral iliac veins,SNOMED,deep_vein_thrombosis
35616027,2.93E+14,Acute deep vein thrombosis of right iliac vein,SNOMED,deep_vein_thrombosis
35616028,2.93E+14,Acute deep vein thrombosis of left iliac vein,SNOMED,deep_vein_thrombosis
40545715,366912000,Deep vein thrombosis of lower limb,SNOMED,deep_vein_thrombosis
4189004,413956008,Deep vein thrombosis of leg related to intravenous drug use,SNOMED,deep_vein_thrombosis
40478951,444325005,Bilateral deep vein thrombosis of lower extremities,SNOMED,deep_vein_thrombosis
435887,49956009,Antepartum deep vein thrombosis,SNOMED,deep_vein_thrombosis
3529786,5.04E+14,Deep vein thrombosis of peroneal vein,SNOMED,deep_vein_thrombosis
43531681,6.51E+11,Acute deep vein thrombosis of lower limb,SNOMED,deep_vein_thrombosis
46271548,709687000,Chronic deep vein thrombosis of pelvic vein,SNOMED,deep_vein_thrombosis
46271900,710167004,Recurrent deep vein thrombosis,SNOMED,deep_vein_thrombosis
3655221,860699005,Deep vein thrombosis of lower extremity due to intravenous drug use,SNOMED,deep_vein_thrombosis
46285904,9.78E+14,Unprovoked deep vein thrombosis,SNOMED,deep_vein_thrombosis
46285905,9.78E+14,Provoked deep vein thrombosis,SNOMED,deep_vein_thrombosis
35211263,R00.2,Palpitations,ICD10CM,palpitations
4010477,102590007,Intermittent palpitations,SNOMED,palpitations
40303882,139222008,(Palpitations) or (awareness of heartbeat) or (fluttering of heart),SNOMED,palpitations
40303884,139224009,Palpitations,SNOMED,palpitations
40303887,139227002,Palpitations NOS,SNOMED,palpitations
40325667,161965005,(Palpitations) or (awareness of heartbeat) or (fluttering of heart),SNOMED,palpitations
40325669,161967002,Palpitations,SNOMED,palpitations
4060059,161970003,Palpitations NOS,SNOMED,palpitations
44790770,2.40E+14,Irregular palpitations,SNOMED,palpitations
44790771,2.40E+14,Palpitations - regular,SNOMED,palpitations
4095613,248648003,Palpitations - rapid,SNOMED,palpitations
4178485,428919002,Palpitations with regular rhythm,SNOMED,palpitations
3534586,5.91E+14,Palpitations NOS,SNOMED,palpitations
315078,80313002,Palpitations,SNOMED,palpitations
44831589,785.1,Palpitations,ICD9CM,palpitations
45534424,R07.9,"Chest pain, unspecified",ICD10CM,chest_pain
35211284,R07.1,Chest pain on breathing,ICD10CM,chest_pain
45597167,R07.82,Intercostal pain,ICD10CM,chest_pain
45602002,R07.89,Other chest pain,ICD10CM,chest_pain
1572194,R07.8,Other chest pain,ICD10CM,chest_pain
35211285,R07.2,Precordial pain,ICD10CM,chest_pain
1553755,I80.24,Phlebitis and thrombophlebitis of peroneal vein,ICD10CM,thrombophlebitis
1553756,I80.241,Phlebitis and thrombophlebitis of right peroneal vein,ICD10CM,thrombophlebitis
1553757,I80.242,Phlebitis and thrombophlebitis of left peroneal vein,ICD10CM,thrombophlebitis
1553758,I80.243,"Phlebitis and thrombophlebitis of peroneal vein, bilateral",ICD10CM,thrombophlebitis
1553759,I80.249,Phlebitis and thrombophlebitis of unspecified peroneal vein,ICD10CM,thrombophlebitis
1553760,I80.25,Phlebitis and thrombophlebitis of calf muscular vein,ICD10CM,thrombophlebitis
1553761,I80.251,Phlebitis and thrombophlebitis of right calf muscular vein,ICD10CM,thrombophlebitis
1553762,I80.252,Phlebitis and thrombophlebitis of left calf muscular vein,ICD10CM,thrombophlebitis
1553763,I80.253,"Phlebitis and thrombophlebitis of calf muscular vein, bilateral",ICD10CM,thrombophlebitis
1553764,I80.259,Phlebitis and thrombophlebitis of unspecified calf muscular vein,ICD10CM,thrombophlebitis
1569339,I80,Phlebitis and thrombophlebitis,ICD10CM,thrombophlebitis
1569340,I80.0,Phlebitis and thrombophlebitis of superficial vessels of lower extremities,ICD10CM,thrombophlebitis
1569341,I80.1,Phlebitis and thrombophlebitis of femoral vein,ICD10CM,thrombophlebitis
1569342,I80.2,Phlebitis and thrombophlebitis of other and unspecified deep vessels of lower extremities,ICD10CM,thrombophlebitis
1569343,I80.20,Phlebitis and thrombophlebitis of unspecified deep vessels of lower extremities,ICD10CM,thrombophlebitis
1569344,I80.21,Phlebitis and thrombophlebitis of iliac vein,ICD10CM,thrombophlebitis
1569345,I80.22,Phlebitis and thrombophlebitis of popliteal vein,ICD10CM,thrombophlebitis
1569346,I80.23,Phlebitis and thrombophlebitis of tibial vein,ICD10CM,thrombophlebitis
1569347,I80.29,Phlebitis and thrombophlebitis of other deep vessels of lower extremities,ICD10CM,thrombophlebitis
1571665,O22.2,Superficial thrombophlebitis in pregnancy,ICD10CM,thrombophlebitis
35207312,G08,Intracranial and intraspinal phlebitis and thrombophlebitis,ICD10CM,thrombophlebitis
35207884,I80.3,"Phlebitis and thrombophlebitis of lower extremities, unspecified",ICD10CM,thrombophlebitis
35207885,I80.8,Phlebitis and thrombophlebitis of other sites,ICD10CM,thrombophlebitis
35207886,I80.9,Phlebitis and thrombophlebitis of unspecified site,ICD10CM,thrombophlebitis
35207889,I82.1,Thrombophlebitis migrans,ICD10CM,thrombophlebitis
35210369,O87.0,Superficial thrombophlebitis in the puerperium,ICD10CM,thrombophlebitis
45533506,I80.02,Phlebitis and thrombophlebitis of superficial vessels of left lower extremity,ICD10CM,thrombophlebitis
45533507,I80.222,Phlebitis and thrombophlebitis of left popliteal vein,ICD10CM,thrombophlebitis
45534178,O22.21,"Superficial thrombophlebitis in pregnancy, first trimester",ICD10CM,thrombophlebitis
45538449,I80.11,Phlebitis and thrombophlebitis of right femoral vein,ICD10CM,thrombophlebitis
45538450,I80.221,Phlebitis and thrombophlebitis of right popliteal vein,ICD10CM,thrombophlebitis
45539096,O22.23,"Superficial thrombophlebitis in pregnancy, third trimester",ICD10CM,thrombophlebitis
45543221,I80.212,Phlebitis and thrombophlebitis of left iliac vein,ICD10CM,thrombophlebitis
45543222,I80.239,Phlebitis and thrombophlebitis of unspecified tibial vein,ICD10CM,thrombophlebitis
45543223,I80.291,Phlebitis and thrombophlebitis of other deep vessels of right lower extremity,ICD10CM,thrombophlebitis
45543224,I80.292,Phlebitis and thrombophlebitis of other deep vessels of left lower extremity,ICD10CM,thrombophlebitis
45543225,I80.293,"Phlebitis and thrombophlebitis of other deep vessels of lower extremity, bilateral",ICD10CM,thrombophlebitis
45543226,I80.299,Phlebitis and thrombophlebitis of other deep vessels of unspecified lower extremity,ICD10CM,thrombophlebitis
45548079,I80.202,Phlebitis and thrombophlebitis of unspecified deep vessels of left lower extremity,ICD10CM,thrombophlebitis
45557593,I80.10,Phlebitis and thrombophlebitis of unspecified femoral vein,ICD10CM,thrombophlebitis
45557594,I80.219,Phlebitis and thrombophlebitis of unspecified iliac vein,ICD10CM,thrombophlebitis
45557595,I80.223,"Phlebitis and thrombophlebitis of popliteal vein, bilateral",ICD10CM,thrombophlebitis
45558205,O22.20,"Superficial thrombophlebitis in pregnancy, unspecified trimester",ICD10CM,thrombophlebitis
45562403,I80.209,Phlebitis and thrombophlebitis of unspecified deep vessels of unspecified lower extremity,ICD10CM,thrombophlebitis
45567231,I80.213,"Phlebitis and thrombophlebitis of iliac vein, bilateral",ICD10CM,thrombophlebitis
45567232,I80.232,Phlebitis and thrombophlebitis of left tibial vein,ICD10CM,thrombophlebitis
45572135,I80.201,Phlebitis and thrombophlebitis of unspecified deep vessels of right lower extremity,ICD10CM,thrombophlebitis
45572136,I80.233,"Phlebitis and thrombophlebitis of tibial vein, bilateral",ICD10CM,thrombophlebitis
45576920,I80.203,"Phlebitis and thrombophlebitis of unspecified deep vessels of lower extremities, bilateral",ICD10CM,thrombophlebitis
45576921,I80.229,Phlebitis and thrombophlebitis of unspecified popliteal vein,ICD10CM,thrombophlebitis
45581817,I80.211,Phlebitis and thrombophlebitis of right iliac vein,ICD10CM,thrombophlebitis
45586632,I80.00,Phlebitis and thrombophlebitis of superficial vessels of unspecified lower extremity,ICD10CM,thrombophlebitis
45591518,I80.01,Phlebitis and thrombophlebitis of superficial vessels of right lower extremity,ICD10CM,thrombophlebitis
45591519,I80.12,Phlebitis and thrombophlebitis of left femoral vein,ICD10CM,thrombophlebitis
45597038,O86.81,Puerperal septic thrombophlebitis,ICD10CM,thrombophlebitis
45601085,I80.03,"Phlebitis and thrombophlebitis of superficial vessels of lower extremities, bilateral",ICD10CM,thrombophlebitis
45601086,I80.13,"Phlebitis and thrombophlebitis of femoral vein, bilateral",ICD10CM,thrombophlebitis
45605846,I80.231,Phlebitis and thrombophlebitis of right tibial vein,ICD10CM,thrombophlebitis
45606541,O22.22,"Superficial thrombophlebitis in pregnancy, second trimester",ICD10CM,thrombophlebitis
44821072,670.32,"Puerperal septic thrombophlebitis, delivered, with mention of postpartum complication",ICD9CM,thrombophlebitis
44821964,451.81,Phlebitis and thrombophlebitis of iliac vein,ICD9CM,thrombophlebitis
44821965,451.83,Phlebitis and thrombophlebitis of deep veins of upper extremities,ICD9CM,thrombophlebitis
44822151,671.2,Superficial thrombophlebitis in pregnancy and the puerperium,ICD9CM,thrombophlebitis
44823004,325,Phlebitis and thrombophlebitis of intracranial venous sinuses,ICD9CM,thrombophlebitis
44823129,451,Phlebitis and thrombophlebitis,ICD9CM,thrombophlebitis
44823130,453.1,Thrombophlebitis migrans,ICD9CM,thrombophlebitis
44824268,451.2,"Phlebitis and thrombophlebitis of lower extremities, unspecified",ICD9CM,thrombophlebitis
44824450,670.34,"Puerperal septic thrombophlebitis, postpartum condition or complication",ICD9CM,thrombophlebitis
44824451,671.22,"Superficial thrombophlebitis complicating pregnancy and the puerperium, delivered, with mention of postpartum complication",ICD9CM,thrombophlebitis
44825452,451.11,Phlebitis and thrombophlebitis of femoral vein (deep) (superficial),ICD9CM,thrombophlebitis
44825453,451.82,Phlebitis and thrombophlebitis of superficial veins of upper extremities,ICD9CM,thrombophlebitis
44827988,671.24,"Superficial thrombophlebitis complicating pregnancy and the puerperium, postpartum condition or complication",ICD9CM,thrombophlebitis
44832401,451.89,Phlebitis and thrombophlebitis of other sites,ICD9CM,thrombophlebitis
44832402,451.9,Phlebitis and thrombophlebitis of unspecified site,ICD9CM,thrombophlebitis
44833586,451.1,Phlebitis and thrombophlebitis of deep vessels of lower extremities,ICD9CM,thrombophlebitis
44833587,451.8,Phlebitis and thrombophlebitis of other sites,ICD9CM,thrombophlebitis
44834752,451.19,"Phlebitis and thrombophlebitis of deep veins of lower extremities, other",ICD9CM,thrombophlebitis
44834936,671.21,"Superficial thrombophlebitis complicating pregnancy and the puerperium, delivered, with or without mention of antepartum condition",ICD9CM,thrombophlebitis
44836132,671.23,"Superficial thrombophlebitis complicating pregnancy and the puerperium, antepartum condition or complication",ICD9CM,thrombophlebitis
44837122,451.84,"Phlebitis and thrombophlebitis of upper extremities, unspecified",ICD9CM,thrombophlebitis
45890963,670.3,Puerperal septic thrombophlebitis,ICD9CM,thrombophlebitis
77310,266267005,Deep vein phlebitis and thrombophlebitis of the leg,SNOMED,thrombophlebitis
192981,47780009,Superficial thrombophlebitis complicating pregnancy AND/OR puerperium,SNOMED,thrombophlebitis
313219,195394007,Phlebitis and thrombophlebitis,SNOMED,thrombophlebitis
316137,276494008,Phlebitis and/or thrombophlebitis of iliac vein,SNOMED,thrombophlebitis
318137,192753009,Phlebitis and thrombophlebitis of intracranial sinuses,SNOMED,thrombophlebitis
319054,95450003,Thrombophlebitis of upper extremities,SNOMED,thrombophlebitis
320741,64156001,Thrombophlebitis,SNOMED,thrombophlebitis
433218,95451004,Thrombophlebitis of superficial veins of upper extremities,SNOMED,thrombophlebitis
435331,200226001,Superficial thrombophlebitis in pregnancy and the puerperium with antenatal complication,SNOMED,thrombophlebitis
435332,200227005,Superficial thrombophlebitis in pregnancy and the puerperium with postnatal complication,SNOMED,thrombophlebitis
439094,200224003,Superficial thrombophlebitis in pregnancy and the puerperium - delivered,SNOMED,thrombophlebitis
439095,267283002,Superficial thrombophlebitis in pregnancy and the puerperium - delivered with postnatal complication,SNOMED,thrombophlebitis
439314,195410000,Thrombophlebitis of the femoral vein,SNOMED,thrombophlebitis
439838,31268005,Thrombophlebitis migrans,SNOMED,thrombophlebitis
440750,95452006,Thrombophlebitis of deep veins of upper extremities,SNOMED,thrombophlebitis
442058,200222004,Superficial thrombophlebitis in pregnancy and the puerperium,SNOMED,thrombophlebitis
444055,40283005,Thrombophlebitis of superficial veins of lower extremity,SNOMED,thrombophlebitis
444097,46253008,Thrombophlebitis of lower extremities,SNOMED,thrombophlebitis
602583,1.04E+17,Right peroneal vein thrombophlebitis,SNOMED,thrombophlebitis
602592,9.62E+17,Left peroneal vein thrombophlebitis,SNOMED,thrombophlebitis
607311,1149472000,Thrombophlebitis of bilateral lower limbs in pregnancy,SNOMED,thrombophlebitis
607312,1149473005,Thrombophlebitis of bilateral lower limbs in puerperium,SNOMED,thrombophlebitis
608903,1.60E+16,Thrombophlebitis of right axillary vein,SNOMED,thrombophlebitis
763149,4.37E+14,Thrombophlebitis of superior anastomotic vein,SNOMED,thrombophlebitis
764708,5.48E+12,Thrombophlebitis of straight sinus,SNOMED,thrombophlebitis
764710,5.49E+12,Thrombophlebitis of transverse sinus,SNOMED,thrombophlebitis
764712,5.50E+12,Thrombophlebitis of internal cerebral vein,SNOMED,thrombophlebitis
764714,5.51E+12,Thrombophlebitis of sigmoid sinus,SNOMED,thrombophlebitis
764715,5.52E+12,Thrombophlebitis of internal jugular vein,SNOMED,thrombophlebitis
764716,5.53E+12,Thrombophlebitis of basal vein of Rosenthal,SNOMED,thrombophlebitis
3520006,5.88E+14,Thrombophlebitis of a superficial leg vein NOS,SNOMED,thrombophlebitis
3535803,6.11E+14,Superficial phlebitis and thrombophlebitis of the leg NOS,SNOMED,thrombophlebitis
3535977,6.14E+14,Superficial thrombophlebitis in pregnancy and the puerperium NOS,SNOMED,thrombophlebitis
3541206,6.90E+14,Other phlebitis and thrombophlebitis,SNOMED,thrombophlebitis
3541382,6.93E+14,Phlebitis or thrombophlebitis of central nervous system venous sinus NOS,SNOMED,thrombophlebitis
3563929,5.87E+14,Thrombophlebitis of central nervous system venous sinus NOS,SNOMED,thrombophlebitis
3573212,6.06E+14,Superficial thrombophlebitis in pregnancy and the puerperium unspecified,SNOMED,thrombophlebitis
3655084,840713005,Phlebitis and thrombophlebitis of iliac vein,SNOMED,thrombophlebitis
4041679,230222003,Septic thrombophlebitis of straight sinus,SNOMED,thrombophlebitis
4041680,230223008,Septic thrombophlebitis of sigmoid sinus,SNOMED,thrombophlebitis
4042396,16750002,Deep thrombophlebitis,SNOMED,thrombophlebitis
4043901,230225001,Septic thrombophlebitis of great cerebral vein,SNOMED,thrombophlebitis
4047634,230224002,Septic thrombophlebitis of cortical vein,SNOMED,thrombophlebitis
4062261,200223009,Superficial thrombophlebitis in pregnancy and the puerperium unspecified,SNOMED,thrombophlebitis
4065758,200230003,Superficial thrombophlebitis in pregnancy and the puerperium NOS,SNOMED,thrombophlebitis
4069561,1748006,Thrombophlebitis of deep femoral vein,SNOMED,thrombophlebitis
4085025,2477008,Superficial thrombophlebitis,SNOMED,thrombophlebitis
4092406,24805007,Portal thrombophlebitis,SNOMED,thrombophlebitis
4098706,26954004,Thrombophlebitis of superior sagittal sinus,SNOMED,thrombophlebitis
4100223,192769002,Thrombophlebitis of central nervous system venous sinuses,SNOMED,thrombophlebitis
4100224,192771002,Thrombophlebitis of superior longitudinal venous sinus,SNOMED,thrombophlebitis
4100225,192772009,Thrombophlebitis lateral venous sinus,SNOMED,thrombophlebitis
4100226,192773004,Thrombophlebitis of central nervous system venous sinus NOS,SNOMED,thrombophlebitis
4104695,192770001,Thrombophlebitis of cavernous sinus,SNOMED,thrombophlebitis
4105340,192774005,Phlebitis or thrombophlebitis of central nervous system venous sinus NOS,SNOMED,thrombophlebitis
4109873,195397000,Superficial thrombophlebitis of short saphenous vein,SNOMED,thrombophlebitis
4109877,195426004,Thrombophlebitis of the internal iliac vein,SNOMED,thrombophlebitis
4109878,195431002,Phlebitis and thrombophlebitis NOS,SNOMED,thrombophlebitis
4110337,195396009,Superficial thrombophlebitis of long saphenous vein,SNOMED,thrombophlebitis
4110338,195401008,Thrombophlebitis of a superficial leg vein NOS,SNOMED,thrombophlebitis
4110339,195412008,Thrombophlebitis of the anterior tibial vein,SNOMED,thrombophlebitis
4110340,195413003,Thrombophlebitis of the dorsalis pedis vein,SNOMED,thrombophlebitis
4110343,195427008,Thrombophlebitis of the external iliac vein,SNOMED,thrombophlebitis
4110344,195429006,Phlebitis and thrombophlebitis of the iliac vein NOS,SNOMED,thrombophlebitis
4111860,195402001,Superficial phlebitis and thrombophlebitis of the leg NOS,SNOMED,thrombophlebitis
4111865,195415005,Deep vein thrombophlebitis of the leg unspecified,SNOMED,thrombophlebitis
4111866,195418007,Phlebitis and thrombophlebitis of the leg NOS,SNOMED,thrombophlebitis
